Unnamed: 0,REPORTING_DATE,into_default_flag,PD
4718,3/31/2007,0,9.02e-05
4719,7/31/2010,0,6.14e-05
4720,2/29/2012,0,5.21e-05
4721,5/31/2017,0,5.4000000000000005e-05
4722,8/31/2019,0,5.31e-05
4723,6/30/2011,0,5.2900000000000005e-05
4724,11/30/2018,0,6.22e-05
4725,2/29/2012,0,9.93e-05
4726,6/30/2019,0,8.609999999999999e-05
4727,2/28/2010,0,6.31e-05
4728,2/28/2019,0,5.2900000000000005e-05
4729,5/31/2012,0,9.95e-05
4730,3/31/2017,0,5.3e-05
4731,8/31/2017,0,6.11e-05
4732,1/31/2015,0,5.31e-05
4733,11/30/2010,0,4.96e-05
4734,3/31/2016,0,8.97e-05
4735,9/30/2017,0,0.00010077
4736,8/31/2008,0,8.53e-05
4737,4/30/2019,0,9.89e-05
4738,7/31/2016,0,5.24e-05
4739,8/31/2019,0,6.12e-05
4740,1/31/2010,0,5.3500000000000006e-05
4741,6/30/2016,0,8.66e-05
4742,5/31/2016,0,5.2900000000000005e-05
4743,12/31/2015,0,5.6999999999999996e-05
4744,7/31/2018,0,6.0599999999999996e-05
4745,4/30/2019,0,5.3e-05
4746,3/31/2016,0,6.21e-05
4747,6/30/2014,0,5.28e-05
4748,9/30/2013,0,5.3299999999999995e-05
4749,8/31/2012,0,5.19e-05
4750,8/31/2009,0,6.14e-05
4751,8/31/2009,0,6.0899999999999996e-05
4752,1/31/2019,0,6.13e-05
4753,10/31/2011,0,8.62e-05
4754,4/30/2013,0,9.83e-05
4755,12/31/2011,0,5.2900000000000005e-05
4756,9/30/2019,0,6.2e-05
4757,5/31/2017,0,5.9699999999999994e-05
4758,7/31/2017,0,5.2900000000000005e-05
4759,10/31/2015,0,4.91e-05
4760,3/31/2014,0,5.22e-05
4761,2/28/2015,0,5.31e-05
4762,5/31/2008,0,8.6e-05
4763,5/31/2018,0,5.27e-05
4764,2/28/2013,0,8.640000000000001e-05
4765,7/31/2011,0,5.28e-05
4766,5/31/2019,0,5.96e-05
4767,3/31/2019,0,6.13e-05
4768,8/31/2013,0,5.14e-05
4769,7/31/2018,0,5.98e-05
4770,5/31/2019,0,8.71e-05
4771,2/28/2010,0,5.429999999999999e-05
4772,12/31/2010,0,5.3200000000000006e-05
4773,12/31/2016,0,5.31e-05
4774,4/30/2019,0,5.3e-05
4775,2/28/2019,0,8.85e-05
4776,3/31/2018,0,5.4000000000000005e-05
4777,3/31/2017,0,5.3e-05
4778,9/30/2019,0,6.13e-05
4779,5/31/2018,0,6.17e-05
4780,1/31/2008,0,6.13e-05
4781,9/30/2011,0,8.51e-05
4782,1/31/2016,0,6.35e-05
4783,4/30/2014,0,5.27e-05
4784,8/31/2016,0,5.31e-05
4785,1/31/2012,1,0.989560255
4786,6/30/2018,0,5.2600000000000005e-05
4787,1/31/2014,0,0.000100695
4788,3/31/2010,0,5.21e-05
4789,12/31/2016,0,5.3e-05
4790,4/30/2014,0,5.18e-05
4791,7/31/2019,0,5.21e-05
4792,12/31/2017,0,6.07e-05
4793,2/28/2019,0,4.91e-05
4794,4/30/2014,0,6.08e-05
4795,3/31/2018,0,5.2900000000000005e-05
4796,4/30/2017,0,6.08e-05
4797,10/31/2012,0,5.2900000000000005e-05
4798,5/31/2012,0,8.18e-05
4799,9/30/2019,0,5.19e-05
4800,5/31/2015,0,5.920000000000001e-05
4801,10/31/2015,0,5.2900000000000005e-05
4802,1/31/2018,0,4.8700000000000005e-05
4803,10/31/2007,0,5.16e-05
4804,12/31/2018,0,5.13e-05
4805,5/31/2008,0,8.669999999999999e-05
4806,12/31/2015,0,5.24e-05
4807,7/31/2014,0,8.590000000000001e-05
4808,9/30/2013,0,5.85e-05
4809,8/31/2014,0,5.3200000000000006e-05
4810,3/31/2014,0,5.3200000000000006e-05
4811,5/31/2018,0,5.93e-05
4812,6/30/2019,0,6.04e-05
4813,1/31/2009,0,5.13e-05
4814,6/30/2014,0,5.3200000000000006e-05
4815,2/28/2013,0,6.459999999999998e-05
4816,11/30/2013,0,6.0899999999999996e-05
4817,9/30/2019,0,5.2300000000000004e-05
4818,9/30/2018,0,5.8599999999999995e-05
4819,2/29/2016,0,5.99e-05
4820,9/30/2018,0,5.14e-05
4821,8/31/2019,0,5.28e-05
4822,8/31/2015,0,5.13e-05
4823,3/31/2012,0,6.11e-05
4824,12/31/2009,0,4.98e-05
4825,5/31/2016,0,5.429999999999999e-05
4826,10/31/2009,0,6.14e-05
4827,11/30/2009,0,9.89e-05
4828,5/31/2019,0,6.12e-05
4829,10/31/2014,0,5.28e-05
4830,3/31/2017,0,6.159999999999999e-05
4831,2/28/2019,0,6.08e-05
4832,2/29/2008,0,5.9999999999999995e-05
4833,12/31/2018,0,0.000100503
4834,10/31/2012,0,8.590000000000001e-05
4835,1/31/2017,0,6.11e-05
4836,11/30/2010,0,5.8599999999999995e-05
4837,1/31/2019,0,5.6200000000000004e-05
4838,3/31/2015,0,6.13e-05
4839,2/28/2017,0,8.669999999999999e-05
4840,6/30/2017,0,5.22e-05
4841,9/30/2012,0,4.8599999999999995e-05
4842,7/31/2009,0,5.21e-05
4843,2/28/2017,0,5.379999999999999e-05
4844,9/30/2016,0,9.9e-05
4845,2/28/2018,0,5.28e-05
4846,6/30/2012,0,4.8899999999999996e-05
4847,6/30/2016,0,6.12e-05
4848,4/30/2019,0,6.2e-05
4849,6/30/2014,0,5.520000000000001e-05
4850,11/30/2015,0,5.45e-05
4851,6/30/2010,0,5.21e-05
4852,11/30/2006,0,0.00029027400000000003
4853,12/31/2017,0,5.3200000000000006e-05
4854,1/31/2019,0,6.02e-05
4855,9/30/2012,0,6.05e-05
4856,7/31/2010,0,5.08e-05
4857,11/30/2016,0,8.46e-05
4858,4/30/2015,0,5.03e-05
4859,6/30/2013,0,6.1e-05
4860,1/31/2018,0,6.08e-05
4861,4/30/2019,0,5.3700000000000004e-05
4862,11/30/2014,0,5.3299999999999995e-05
4863,9/30/2013,0,6.14e-05
4864,4/30/2019,0,6.14e-05
4865,11/30/2014,0,5.2300000000000004e-05
4866,7/31/2011,0,9.67e-05
4867,11/30/2017,0,9.58e-05
4868,3/31/2019,0,6.07e-05
4869,10/31/2013,0,8.690000000000001e-05
4870,1/31/2015,0,5.9999999999999995e-05
4871,7/31/2015,0,5.25e-05
4872,6/30/2017,0,4.88e-05
4873,2/28/2014,0,6.17e-05
4874,9/30/2016,0,6.45e-05
4875,3/31/2012,0,6.0299999999999995e-05
4876,3/31/2015,0,5.21e-05
4877,5/31/2019,0,5.3e-05
4878,5/31/2011,0,8.669999999999999e-05
4879,7/31/2018,0,5.31e-05
4880,10/31/2011,0,5.85e-05
4881,7/31/2014,0,6.13e-05
4882,6/30/2008,0,0.000100589
4883,2/28/2007,0,8.52e-05
4884,10/31/2012,0,5.65e-05
4885,7/31/2019,0,5.3400000000000004e-05
4886,2/29/2016,0,6.1e-05
4887,3/31/2018,0,5e-05
4888,3/31/2015,0,6.53e-05
4889,5/31/2016,0,5.65e-05
4890,12/31/2016,0,6.3e-05
4891,7/31/2011,0,5.19e-05
4892,5/31/2016,0,5.36e-05
4893,4/30/2018,0,6.01e-05
4894,11/30/2010,0,5.25e-05
4895,1/31/2016,0,6.15e-05
4896,11/30/2016,0,5.3700000000000004e-05
4897,10/31/2017,0,5.08e-05
4898,3/31/2012,0,5.19e-05
4899,5/31/2013,0,8.48e-05
4900,6/30/2018,0,5.31e-05
4901,11/30/2018,0,5.2900000000000005e-05
4902,4/30/2010,0,8.420000000000001e-05
4903,5/31/2019,0,6.0899999999999996e-05
4904,3/31/2016,0,5.85e-05
4905,6/30/2018,0,6.05e-05
4906,6/30/2019,0,6.12e-05
4907,8/31/2018,0,6.13e-05
4908,11/30/2009,0,5.2000000000000004e-05
4909,5/31/2011,0,5.2600000000000005e-05
4910,8/31/2014,0,6.07e-05
4911,7/31/2019,0,6.2e-05
4912,5/31/2013,0,5.3e-05
4913,5/31/2017,0,5.11e-05
4914,10/31/2012,0,6.0599999999999996e-05
4915,1/31/2017,0,5.36e-05
4916,8/31/2006,0,6.07e-05
4917,5/31/2013,0,5.3e-05
4918,1/31/2018,0,5.3299999999999995e-05
4919,1/31/2013,0,4.8700000000000005e-05
4920,2/28/2015,0,5.3200000000000006e-05
4921,9/30/2012,0,6.07e-05
4922,9/30/2017,0,5.44e-05
4923,2/28/2015,0,6.12e-05
4924,2/29/2016,0,5.18e-05
4925,8/31/2011,0,0.00010321399999999999
4926,3/31/2012,0,8.65e-05
4927,2/28/2013,0,6.14e-05
4928,3/31/2014,0,5.3200000000000006e-05
4929,12/31/2011,0,8.72e-05
4930,1/31/2010,0,5.98e-05
4931,11/30/2008,0,5.31e-05
4932,8/31/2008,0,6.1e-05
4933,11/30/2010,0,5.31e-05
4934,12/31/2011,0,6.13e-05
4935,8/31/2010,0,8.73e-05
4936,2/28/2009,0,0.000100555
4937,4/30/2014,0,5.3299999999999995e-05
4938,5/31/2017,0,6.1e-05
4939,7/31/2019,0,4.8700000000000005e-05
4940,2/28/2015,0,6.0899999999999996e-05
4941,12/31/2016,0,8.669999999999999e-05
4942,4/30/2019,0,5.920000000000001e-05
4943,7/31/2017,0,8.56e-05
4944,5/31/2018,0,5.88e-05
4945,9/30/2012,0,8.72e-05
4946,1/31/2018,0,5.2900000000000005e-05
4947,4/30/2018,0,5.45e-05
4948,5/31/2011,0,6.13e-05
4949,10/31/2017,0,8.73e-05
4950,6/30/2019,0,5.429999999999999e-05
4951,11/30/2014,0,5.4000000000000005e-05
4952,8/31/2017,0,6.27e-05
4953,7/31/2015,0,5.3299999999999995e-05
4954,5/31/2008,0,6.07e-05
4955,6/30/2018,0,5.2900000000000005e-05
4956,5/31/2017,0,5.7799999999999995e-05
4957,3/31/2008,0,8.420000000000001e-05
4958,7/31/2009,0,0.000101316
4959,11/30/2015,0,5.6399999999999995e-05
4960,3/31/2016,0,5.31e-05
4961,6/30/2010,0,8.73e-05
4962,7/31/2017,0,8.96e-05
4963,11/30/2017,0,5.0600000000000003e-05
4964,6/30/2019,0,5.36e-05
4965,5/31/2016,0,5.739999999999999e-05
4966,1/31/2017,0,8.01e-05
4967,4/30/2009,0,5.9499999999999996e-05
4968,9/30/2016,0,8.65e-05
4969,11/30/2018,0,6.05e-05
4970,11/30/2017,0,6.05e-05
4971,10/31/2017,0,5.28e-05
4972,12/31/2007,0,0.00010070200000000001
4973,2/28/2015,0,5.2900000000000005e-05
4974,1/31/2017,0,5.3299999999999995e-05
4975,5/31/2013,0,5.2900000000000005e-05
4976,8/31/2016,0,5.8099999999999996e-05
4977,6/30/2018,0,6.12e-05
4978,7/31/2017,0,5.3299999999999995e-05
4979,1/31/2019,0,6.12e-05
4980,11/30/2012,0,4.8700000000000005e-05
4981,3/31/2017,0,5.2900000000000005e-05
4982,8/31/2016,0,5.8200000000000005e-05
4983,1/31/2018,0,5.13e-05
4984,5/31/2009,0,5.379999999999999e-05
4985,11/30/2016,0,8.72e-05
4986,7/31/2019,0,5.3299999999999995e-05
4987,7/31/2018,0,5.4600000000000006e-05
4988,5/31/2019,0,6.11e-05
4989,3/31/2013,0,5.3299999999999995e-05
4990,11/30/2018,0,8.669999999999999e-05
4991,8/31/2014,0,5.3e-05
4992,12/31/2014,0,8.71e-05
4993,7/31/2015,0,6.17e-05
4994,1/31/2019,0,6.12e-05
4995,10/31/2016,0,5.31e-05
4996,12/31/2017,0,6.15e-05
4997,8/31/2011,0,5.4000000000000005e-05
4998,2/28/2019,0,5.2900000000000005e-05
4999,7/31/2019,0,6.3e-05
5000,4/30/2015,0,6.05e-05
5001,6/30/2017,0,5.17e-05
5002,6/30/2009,0,5.45e-05
5003,1/31/2019,0,5.2900000000000005e-05
5004,9/30/2016,0,6.4e-05
5005,11/30/2010,0,5.6999999999999996e-05
5006,5/31/2019,0,0.00010014299999999999
5007,2/28/2011,0,5.3200000000000006e-05
5008,9/30/2015,0,8.690000000000001e-05
5009,6/30/2013,0,5.25e-05
5010,7/31/2016,0,6.2e-05
5011,4/30/2018,0,5.3200000000000006e-05
5012,4/30/2018,0,6.13e-05
5013,4/30/2012,0,5.18e-05
5014,2/28/2013,0,5.2900000000000005e-05
5015,6/30/2015,0,6.15e-05
5016,7/31/2019,0,6.13e-05
5017,7/31/2011,0,8.340000000000001e-05
5018,9/30/2013,0,9.81e-05
5019,7/31/2015,0,5.21e-05
5020,4/30/2019,0,5.21e-05
5021,2/28/2018,0,6.19e-05
5022,8/31/2012,0,8.909999999999998e-05
5023,9/30/2018,0,5.15e-05
5024,6/30/2019,0,8.7e-05
5025,2/28/2014,0,4.970000000000001e-05
5026,6/30/2011,0,8.7e-05
5027,12/31/2008,0,6.08e-05
5028,10/31/2008,0,6.13e-05
5029,3/31/2012,0,6.51e-05
5030,7/31/2007,0,4.99e-05
5031,12/31/2011,0,5.94e-05
5032,8/31/2018,0,6.12e-05
5033,10/31/2012,0,5.08e-05
5034,1/31/2010,0,8.66e-05
5035,11/30/2016,0,5.99e-05
5036,8/31/2016,0,0.0001006
5037,11/30/2012,0,8.46e-05
5038,4/30/2017,0,5.21e-05
5039,8/31/2017,0,9.68e-05
5040,5/31/2019,0,6.12e-05
5041,7/31/2009,0,6.07e-05
5042,7/31/2010,0,6.13e-05
5043,10/31/2017,0,5.8599999999999995e-05
5044,11/30/2007,0,6.0299999999999995e-05
5045,6/30/2010,0,0.000289631
5046,12/31/2008,0,5.3e-05
5047,4/30/2014,0,5.11e-05
5048,11/30/2018,0,5.31e-05
5049,11/30/2014,0,5.16e-05
5050,4/30/2013,0,5.08e-05
5051,11/30/2015,0,6.0599999999999996e-05
5052,4/30/2010,0,8.609999999999999e-05
5053,10/31/2007,0,5.4600000000000006e-05
5054,5/31/2018,0,0.000174364
5055,5/31/2019,0,5.2900000000000005e-05
5056,4/30/2010,0,8.89e-05
5057,7/31/2019,0,5.15e-05
5058,4/30/2013,0,6.34e-05
5059,12/31/2017,0,6.23e-05
5060,8/31/2016,0,6.0299999999999995e-05
5061,4/30/2011,0,5.28e-05
5062,10/31/2016,0,5.15e-05
5063,9/30/2019,0,6.08e-05
5064,12/31/2011,0,8.73e-05
5065,4/30/2012,0,6.0599999999999996e-05
5066,11/30/2013,0,6.14e-05
5067,5/31/2019,0,6.12e-05
5068,5/31/2015,0,5.16e-05
5069,2/28/2015,0,0.000100589
5070,4/30/2019,0,6.07e-05
5071,1/31/2009,0,5.28e-05
5072,7/31/2016,0,5.17e-05
5073,2/28/2013,0,6.13e-05
5074,8/31/2012,0,5.16e-05
5075,3/31/2016,0,8.98e-05
5076,2/29/2012,0,5.2900000000000005e-05
5077,5/31/2018,0,5.8599999999999995e-05
5078,3/31/2018,0,0.000100147
5079,8/31/2011,0,5.2300000000000004e-05
5080,7/31/2019,0,5.2600000000000005e-05
5081,12/31/2014,0,5.18e-05
5082,9/30/2018,0,5.16e-05
5083,2/28/2011,0,9.98e-05
5084,10/31/2015,0,5.27e-05
5085,3/31/2014,0,5.24e-05
5086,9/30/2010,0,6.2e-05
5087,2/28/2009,1,0.989586011
5088,7/31/2013,0,5.2900000000000005e-05
5089,6/30/2019,0,5.56e-05
5090,12/31/2011,0,5.3200000000000006e-05
5091,3/31/2019,0,5.2900000000000005e-05
5092,12/31/2011,0,4.98e-05
5093,11/30/2014,0,6.1e-05
5094,7/31/2011,0,0.000100768
5095,4/30/2013,0,0.00010067299999999999
5096,8/31/2011,0,5.21e-05
5097,5/31/2010,0,8.73e-05
5098,10/31/2016,0,5.3200000000000006e-05
5099,5/31/2011,0,6.08e-05
5100,3/31/2015,0,5.16e-05
5101,6/30/2010,0,5.25e-05
5102,1/31/2018,0,8.759999999999999e-05
5103,9/30/2019,0,5.6399999999999995e-05
5104,10/31/2012,0,5.7700000000000007e-05
5105,11/30/2016,0,5.8599999999999995e-05
5106,1/31/2019,0,5.6200000000000004e-05
5107,5/31/2009,0,6.14e-05
5108,2/29/2016,0,5.3e-05
5109,7/31/2019,0,9.87e-05
5110,12/31/2018,0,5.41e-05
5111,5/31/2017,0,5.45e-05
5112,10/31/2018,0,5.41e-05
5113,7/31/2018,0,5.31e-05
5114,10/31/2015,0,5.2900000000000005e-05
5115,2/29/2012,0,8.73e-05
5116,2/28/2017,0,8.740000000000001e-05
5117,9/30/2013,0,8.57e-05
5118,1/31/2019,0,5.629999999999999e-05
5119,6/30/2018,0,0.000177391
5120,3/31/2015,0,5.17e-05
5121,9/30/2007,0,6.12e-05
5122,11/30/2007,0,8.56e-05
5123,5/31/2009,0,8.49e-05
5124,1/31/2018,0,6.4e-05
5125,7/31/2010,0,8.420000000000001e-05
5126,4/30/2019,0,6.0599999999999996e-05
5127,5/31/2015,0,5.3e-05
5128,9/30/2010,0,5.3e-05
5129,9/30/2009,0,5.3e-05
5130,4/30/2018,0,6.13e-05
5131,4/30/2011,0,5.3500000000000006e-05
5132,6/30/2018,0,5.6999999999999996e-05
5133,7/31/2013,0,6.1e-05
5134,10/31/2014,0,4.91e-05
5135,5/31/2019,0,5.3299999999999995e-05
5136,7/31/2009,0,5.36e-05
5137,2/28/2019,0,6.11e-05
5138,10/31/2012,0,8.609999999999999e-05
5139,4/30/2010,0,6.07e-05
5140,2/28/2019,0,6.07e-05
5141,11/30/2016,0,6.01e-05
5142,5/31/2016,0,6.11e-05
5143,8/31/2017,0,5.18e-05
5144,3/31/2011,0,8.65e-05
5145,6/30/2015,0,6.14e-05
5146,1/31/2018,0,5.47e-05
5147,6/30/2018,0,4.98e-05
5148,11/30/2011,0,0.000100268
5149,1/31/2017,0,5.31e-05
5150,11/30/2016,0,5.2900000000000005e-05
5151,8/31/2017,0,5.36e-05
5152,2/28/2009,0,8.66e-05
5153,6/30/2013,0,5.7799999999999995e-05
5154,5/31/2015,0,5.4000000000000005e-05
5155,5/31/2015,0,6.14e-05
5156,7/31/2018,0,6.0599999999999996e-05
5157,11/30/2015,0,8.78e-05
5158,2/29/2016,0,5.02e-05
5159,9/30/2019,0,5.13e-05
5160,4/30/2018,0,6.13e-05
5161,4/30/2016,0,5.41e-05
5162,7/31/2010,0,6.22e-05
5163,9/30/2011,0,5.2900000000000005e-05
5164,12/31/2018,0,5.2900000000000005e-05
5165,3/31/2019,0,6.1e-05
5166,11/30/2014,0,6.18e-05
5167,11/30/2011,0,6.13e-05
5168,2/28/2019,0,6.0599999999999996e-05
5169,6/30/2016,0,6.1e-05
5170,11/30/2015,0,6.0599999999999996e-05
5171,3/31/2013,0,8.41e-05
5172,9/30/2018,0,6.11e-05
5173,9/30/2018,0,5.0600000000000003e-05
5174,2/28/2015,0,5.27e-05
5175,4/30/2018,0,5.2000000000000004e-05
5176,11/30/2010,0,5.18e-05
5177,6/30/2017,0,5.21e-05
5178,9/30/2013,0,5.25e-05
5179,11/30/2018,0,5.3e-05
5180,2/28/2019,0,6.13e-05
5181,11/30/2013,0,5.6399999999999995e-05
5182,2/29/2016,0,6.12e-05
5183,3/31/2018,0,5.24e-05
5184,1/31/2018,0,4.8700000000000005e-05
5185,9/30/2019,0,5.56e-05
5186,8/31/2009,0,5.98e-05
5187,1/31/2017,0,6.14e-05
5188,11/30/2016,0,5.21e-05
5189,3/31/2008,0,5.3200000000000006e-05
5190,8/31/2017,0,6.0899999999999996e-05
5191,9/30/2019,0,6.08e-05
5192,11/30/2018,0,5.429999999999999e-05
5193,2/29/2012,0,5.03e-05
5194,4/30/2017,0,5.22e-05
5195,7/31/2015,0,5.16e-05
5196,1/31/2018,0,6.14e-05
5197,8/31/2019,0,6.15e-05
5198,11/30/2015,0,5.2600000000000005e-05
5199,9/30/2019,0,5.39e-05
5200,1/31/2017,0,6.07e-05
5201,3/31/2013,0,6.05e-05
5202,8/31/2013,0,5.5e-05
5203,5/31/2015,0,6.14e-05
5204,9/30/2010,0,8.62e-05
5205,7/31/2013,0,9.98e-05
5206,1/31/2015,0,5.13e-05
5207,2/28/2014,0,5.36e-05
5208,12/31/2016,0,5.24e-05
5209,6/30/2010,0,6.11e-05
5210,2/28/2017,0,0.000176468
5211,8/31/2018,0,5.27e-05
5212,7/31/2010,0,5.3200000000000006e-05
5213,3/31/2019,0,5.4600000000000006e-05
5214,9/30/2009,0,4.98e-05
5215,3/31/2014,0,5.28e-05
5216,1/31/2014,0,8.669999999999999e-05
5217,5/31/2015,0,5.2300000000000004e-05
5218,11/30/2009,0,5.31e-05
5219,6/30/2017,0,6.13e-05
5220,4/30/2016,0,8.53e-05
5221,11/30/2012,0,6.1e-05
5222,4/30/2008,0,6.0599999999999996e-05
5223,2/28/2019,0,4.91e-05
5224,1/31/2019,0,6.0599999999999996e-05
5225,4/30/2010,0,8.25e-05
5226,2/28/2014,0,5.379999999999999e-05
5227,9/30/2019,0,5.16e-05
5228,3/31/2018,0,8.7e-05
5229,11/30/2018,0,6.22e-05
5230,4/30/2018,0,5.9999999999999995e-05
5231,1/31/2019,0,5.27e-05
5232,2/28/2018,0,8.53e-05
5233,11/30/2015,0,5.13e-05
5234,5/31/2018,0,5.4000000000000005e-05
5235,3/31/2017,0,5.27e-05
5236,4/30/2018,0,6.0899999999999996e-05
5237,10/31/2015,0,6.12e-05
5238,10/31/2011,0,5.2900000000000005e-05
5239,4/30/2013,0,8.53e-05
5240,6/30/2010,0,0.00010396799999999999
5241,11/30/2009,0,6.13e-05
5242,5/31/2017,0,5.22e-05
5243,8/31/2015,0,6.08e-05
5244,4/30/2016,0,6.12e-05
5245,4/30/2014,0,5.9699999999999994e-05
5246,11/30/2015,0,0.00010216399999999999
5247,12/31/2007,0,0.000102737
5248,4/30/2009,0,8.62e-05
5249,11/30/2016,0,6.14e-05
5250,1/31/2016,0,5.4000000000000005e-05
5251,7/31/2018,0,6.07e-05
5252,9/30/2018,0,5.25e-05
5253,2/28/2015,0,5.13e-05
5254,2/28/2013,0,9.71e-05
5255,8/31/2015,0,5.3500000000000006e-05
5256,5/31/2015,0,5.2600000000000005e-05
5257,6/30/2008,0,0.000100697
5258,4/30/2019,0,6.14e-05
5259,2/28/2018,0,5.98e-05
5260,3/31/2019,1,0.993532057
5261,1/31/2016,0,6.1e-05
5262,5/31/2019,0,6.11e-05
5263,5/31/2013,0,9.95e-05
5264,4/30/2008,0,8.75e-05
5265,2/29/2012,0,5.28e-05
5266,10/31/2015,0,5.8299999999999994e-05
5267,6/30/2019,0,5.3299999999999995e-05
5268,6/30/2019,0,5.3500000000000006e-05
5269,9/30/2018,0,6.14e-05
5270,7/31/2015,0,5.3e-05
5271,7/31/2014,0,5.379999999999999e-05
5272,2/28/2019,0,5.28e-05
5273,11/30/2010,0,0.00029488
5274,1/31/2011,0,6.0599999999999996e-05
5275,11/30/2017,0,6.1e-05
5276,9/30/2007,0,5.3200000000000006e-05
5277,5/31/2012,0,0.000101363
5278,8/31/2017,0,5.28e-05
5279,12/31/2012,0,8.590000000000001e-05
5280,12/31/2014,0,8.7e-05
5281,11/30/2017,0,5.45e-05
5282,2/28/2013,0,5.08e-05
5283,12/31/2010,0,8.79e-05
5284,5/31/2017,0,5.3e-05
5285,10/31/2018,0,5.8299999999999994e-05
5286,5/31/2016,0,8.85e-05
5287,9/30/2018,0,5.17e-05
5288,4/30/2008,0,6.14e-05
5289,3/31/2016,0,6.15e-05
5290,2/28/2019,0,6.14e-05
5291,3/31/2008,0,5.3299999999999995e-05
5292,3/31/2012,0,5.3500000000000006e-05
5293,11/30/2014,0,5.45e-05
5294,1/31/2015,0,6.31e-05
5295,1/31/2017,0,6.12e-05
5296,1/31/2019,0,5.98e-05
5297,2/28/2014,0,5.9699999999999994e-05
5298,7/31/2017,0,5.91e-05
5299,2/28/2015,0,5.27e-05
5300,11/30/2012,0,5.3200000000000006e-05
5301,1/31/2008,0,5.3200000000000006e-05
5302,9/30/2014,0,5.2300000000000004e-05
5303,7/31/2017,0,8.7e-05
5304,1/31/2015,0,6.0899999999999996e-05
5305,3/31/2018,0,6.0899999999999996e-05
5306,1/31/2007,0,8.62e-05
5307,6/30/2008,0,8.379999999999999e-05
5308,3/31/2019,0,5.9999999999999995e-05
5309,8/31/2011,0,0.00010022
5310,6/30/2015,0,5.21e-05
5311,12/31/2015,0,6.0599999999999996e-05
5312,10/31/2008,0,5.12e-05
5313,2/28/2014,0,9.570000000000001e-05
5314,7/31/2012,0,5.3200000000000006e-05
5315,6/30/2016,0,5.2900000000000005e-05
5316,5/31/2010,0,8.49e-05
5317,3/31/2019,0,6.14e-05
5318,10/31/2016,0,5.3299999999999995e-05
5319,6/30/2019,0,5.3e-05
5320,6/30/2018,0,8.590000000000001e-05
5321,10/31/2017,0,5.4600000000000006e-05
5322,2/28/2010,0,5.18e-05
5323,11/30/2011,0,5.3299999999999995e-05
5324,11/30/2009,0,8.329999999999999e-05
5325,3/31/2013,0,8.51e-05
5326,12/31/2018,0,6.19e-05
5327,11/30/2007,0,8.73e-05
5328,11/30/2010,0,5.3500000000000006e-05
5329,6/30/2019,0,6.08e-05
5330,8/31/2016,0,9.609999999999999e-05
5331,4/30/2019,0,6.11e-05
5332,12/31/2014,0,6.05e-05
5333,10/31/2014,0,5.2300000000000004e-05
5334,8/31/2019,0,5.08e-05
5335,8/31/2011,0,8.72e-05
5336,9/30/2013,0,0.00010045
5337,9/30/2018,0,5.31e-05
5338,4/30/2019,0,6.19e-05
5339,9/30/2018,0,5.08e-05
5340,3/31/2011,0,5.25e-05
5341,7/31/2016,0,8.7e-05
5342,1/31/2019,0,6.12e-05
5343,4/30/2011,0,6.14e-05
5344,12/31/2016,0,5.3299999999999995e-05
5345,4/30/2007,0,5.3299999999999995e-05
5346,11/30/2015,0,5.2300000000000004e-05
5347,2/28/2015,0,5.2900000000000005e-05
5348,1/31/2018,0,6.08e-05
5349,4/30/2012,0,5.3299999999999995e-05
5350,4/30/2013,0,6.08e-05
5351,7/31/2011,0,5.31e-05
5352,10/31/2018,0,6.29e-05
5353,5/31/2018,0,6.11e-05
5354,12/31/2011,0,6.29e-05
5355,6/30/2016,0,5.21e-05
5356,8/31/2015,0,5.42e-05
5357,6/30/2016,0,5.3400000000000004e-05
5358,4/30/2017,0,5.2300000000000004e-05
5359,6/30/2017,0,5.0600000000000003e-05
5360,5/31/2016,0,6.04e-05
5361,7/31/2016,0,6.08e-05
5362,6/30/2016,0,6.12e-05
5363,7/31/2012,0,5.3299999999999995e-05
5364,5/31/2015,0,5.18e-05
5365,12/31/2018,0,8.740000000000001e-05
5366,4/30/2012,0,8.68e-05
5367,4/30/2016,0,5.41e-05
5368,8/31/2018,0,5.25e-05
5369,1/31/2018,0,4.8700000000000005e-05
5370,9/30/2019,0,5.3200000000000006e-05
5371,1/31/2013,0,5.31e-05
5372,12/31/2013,0,9.77e-05
5373,8/31/2011,0,5.25e-05
5374,2/28/2015,0,6.05e-05
5375,4/30/2008,0,5.31e-05
5376,6/30/2017,0,6.01e-05
5377,9/30/2012,0,6.18e-05
5378,7/31/2017,0,6.13e-05
5379,6/30/2009,0,5.3200000000000006e-05
5380,5/31/2007,0,5.3200000000000006e-05
5381,10/31/2014,0,5.3e-05
5382,4/30/2017,0,8.46e-05
5383,2/28/2017,0,5.2900000000000005e-05
5384,8/31/2008,0,5.379999999999999e-05
5385,3/31/2016,0,6.1e-05
5386,3/31/2014,0,5.17e-05
5387,7/31/2008,0,8.46e-05
5388,3/31/2016,0,5.379999999999999e-05
5389,3/31/2009,0,5.05e-05
5390,9/30/2015,0,6.05e-05
5391,12/31/2016,0,6.59e-05
5392,10/31/2008,0,8.78e-05
5393,2/28/2018,0,5.21e-05
5394,2/28/2018,0,5.11e-05
5395,4/30/2011,0,5.3299999999999995e-05
5396,9/30/2018,0,6.12e-05
5397,3/31/2018,0,4.8700000000000005e-05
5398,4/30/2018,0,0.000174105
5399,6/30/2019,0,6.1e-05
